GeneSymbol	C1_rpkm	C2_rpkm	C3_rpkm	C4_rpkm	C5_rpkm	C6_rpkm	C7_rpkm	C8_rpkm	A9_rpkm	A10_rpkm	A11_rpkm	A12_rpkm	A13_rpkm	A14_rpkm	A15_rpkm	A16_rpkm	A17_rpkm
AGTR1	0.0	0.0	0.028429676	0.015658068	0.139275536	0.188915962	0.060546051	0.018314614	0.042058383	0.207457199	0.073398391	0.066777282	0.137039862	0.045905595	0.017499091	0.0862741	0.053250872
AGTR2	0.0	0.0	0.0	0.013038488	0.023194974	0.042902863	0.0	0.0	0.017511027	0.0	0.0	0.0	0.01901887	0.0	0.0	0.0	0.0
APLNR	5.821775405	2.501305653	3.585775139	6.307950643	3.985242567	17.64167141	4.513540499	6.8265189	9.012771363	6.827207137	4.053071743	15.00122922	6.764765393	11.48393226	14.80200185	24.44679736	10.45890308
AGXT	0.044911306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR0B1	0.124221555	0.219433458	0.259795225	0.071543047	0.763634144	0.104627045	0.258197394	0.195255741	0.160140277	0.210642136	0.223575667	0.17798147	0.556574934	0.163136223	0.373122568	0.225253549	0.162205179
AHCY	14.47133869	7.865588686	13.12195557	15.89964793	12.82910943	18.27445569	15.03650227	15.45220259	12.12753114	13.4077935	15.8824219	12.03037225	13.28516561	14.59625512	14.26042059	15.85481191	13.31989979
AHR	8.177588309	3.996380039	4.812240205	7.163106732	10.3910557	8.707184268	7.107607541	6.943588513	9.270255913	6.465518758	6.644016922	8.917928095	5.775944817	11.72075506	7.877462706	7.299229462	7.316859602
AHSG	0.104729343	0.082222702	0.097346438	0.053615002	0.0	0.029403168	0.062194965	0.062711317	0.0	0.078928555	0.031415552	0.028581624	0.039103336	0.052395322	0.239675489	0.147706154	0.045584257
AIF1	7.847111635	2.88034808	2.841790419	3.365090663	5.151061001	31.84490916	1.452503528	3.020660019	3.888789451	8.410058109	5.869439863	7.592770572	2.283051941	6.730032632	7.871330118	8.315843373	4.790593949
AIM1	1.197458244	0.982853754	1.340711259	0.961334972	1.222736191	1.390608354	0.542324199	0.793079722	0.773411229	0.943476973	0.95786749	1.366608285	1.273560932	1.252620925	1.084745821	0.815179928	1.018714888
AK1	51.15461186	57.33000504	56.99351213	59.45710152	50.35250096	54.99592514	61.26252861	63.50628382	54.51004066	60.53646675	48.74638337	53.07971032	65.60889155	51.55181464	68.56995343	55.58110699	63.16389348
AK2	8.165463021	9.570876232	7.518571832	7.349723212	9.269372655	9.363672374	5.896412054	5.807634502	7.53823352	7.352834165	7.187163968	9.551916441	8.874386478	8.103116056	7.495723349	5.914561557	8.209426442
AK3L1	4.281084946	1.870639283	4.726531585	4.551894693	8.441665081	6.673165234	4.406027403	4.471605653	3.436241024	4.642527266	5.282041116	4.472501129	5.099130472	4.128528658	5.386331684	4.273737687	4.755401339
AKT1	17.06708969	27.98495432	19.50658792	18.75737664	21.26565185	17.64365398	17.18520503	19.65497044	13.9691976	15.668486	16.90445346	17.75589211	24.86464407	18.65698125	18.53720262	19.07481264	19.92942098
AKT2	9.988533916	35.47056986	15.62048266	12.16617427	17.45709826	8.249592576	9.271619702	8.866651896	8.738715691	7.407399874	10.80167973	12.2542005	19.55824036	10.08195848	13.14843752	10.34505013	15.84848544
ALAD	16.06939863	16.38223217	17.88826065	18.63962435	25.37582078	16.82718607	17.99567172	17.86291992	19.24827444	18.40186191	19.84516087	18.27346254	22.54563965	20.59074217	27.09274188	16.8189361	19.05419172
ALAS1	20.51671797	15.20613338	20.05713664	28.00297467	13.79175995	24.99916343	25.48761706	24.12950409	25.91847822	21.99476404	23.84415543	20.78913764	15.1671722	25.52697319	20.41649573	26.26892284	21.10398609
ALAS2	0.688293125	0.092636045	0.575794651	0.362431417	0.75221031	0.546595845	0.303644615	0.459248278	0.425910436	0.333467625	1.362679397	0.241510727	0.484612663	0.988770684	0.286906786	0.641878122	0.539252835
ALB	0.468263822	0.778516017	0.729689722	0.232671708	0.075257111	0.371200597	0.801538915	2.664827285	1.022675342	1.338958665	0.223090857	0.902072523	0.061707559	1.426284514	1.27650334	0.599373602	0.287739461
ALCAM	49.43424768	15.76135645	29.56042007	46.19054825	49.63922692	35.9603629	36.88765054	34.23632162	55.94631526	41.29346898	53.5021206	49.63808619	27.10319678	42.16041668	43.31282649	35.55202748	42.76189985
ABCD1	0.936233391	1.661378468	1.144416694	1.112881487	2.190015267	1.361064825	0.632158828	0.875474821	0.634886516	0.927893796	1.107975295	1.543541747	1.92500896	1.029817899	0.803471799	0.83721779	1.373228707
ALDH1A1	24.36840578	12.97239983	27.58721157	22.05311511	30.25386323	12.14321802	28.5029577	26.71416093	28.11497082	19.43768729	18.15965616	38.50002017	16.97779302	29.349172	23.43512452	24.24083336	26.35014362
ALDH2	62.27963785	37.60540505	85.53379901	76.13010439	90.13835149	63.89518994	64.08706079	81.1130854	57.36011248	58.81392625	77.85372289	68.67855628	70.03169733	74.18877934	77.74156669	70.00454561	81.05359907
ALDH3A1	0.042457842	0.066667056	0.157859088	0.195622305	0.058000772	0.143042438	0.08404725	0.063558767	0.087575275	0.063996125	0.076416209	0.04634858	0.110968928	0.09558606	0.291497217	0.136870568	0.036960208
ALDH1B1	2.116059144	0.651745428	2.178705988	2.74989644	1.556533073	3.948425395	3.450956733	2.850938591	2.736312247	2.428932308	2.885680558	3.025172097	2.206157483	2.723984956	2.374760861	2.066127752	2.359256626
ALDH1A3	5.837138291	4.031912555	5.810400191	5.40903233	3.277771128	5.341854882	7.607890932	6.414949412	6.309568647	7.788468986	5.909491094	3.676176963	3.599223575	6.865459975	5.731919944	7.226028552	5.111855986
ALDH3B1	0.620896842	0.832439041	0.559368916	0.440115387	0.678555384	1.255098156	0.306328005	0.583423353	0.502423414	0.539924617	0.446999477	0.531807902	1.27326777	0.659491669	0.893550503	0.444580332	0.79827738
ALDH3B2	0.036610481	0.086228345	0.0	0.014056741	0.100025628	0.107924606	0.021741639	0.032883212	0.037757135	0.041386858	0.098838071	0.014987017	0.020504167	0.013736966	0.03141897	0.0	0.047804985
ALDH9A1	28.58859711	7.929886298	29.42821752	23.66272346	31.25418792	26.43391833	30.03842659	30.90385834	28.81391186	28.28973043	26.89648807	33.77553612	20.79718769	39.99722634	36.79937574	28.49074466	33.42237712
ALDH3A2	23.03673175	7.533512167	19.8509679	27.61052817	21.57531941	31.69921698	17.66462808	15.53860196	24.93940853	19.79724643	29.82675596	23.44644351	27.52021559	20.28690093	22.33173184	28.91670814	20.37910187
ABCD2	6.808987712	3.411539033	7.128741335	5.780064015	5.530233602	9.603432541	10.84423024	9.585084114	9.052315793	7.473398637	7.341805128	8.189756711	4.687089557	8.770154559	7.447737999	7.370713287	8.1958797
ALDOA	235.5557844	94.92854494	209.5635951	232.4739721	108.1648561	264.5177715	258.4612799	269.9123788	218.6229989	258.4287175	202.0787165	176.5494425	130.7647819	215.0290732	244.7872813	256.8901018	206.5243787
ALDOB	2.054671864	0.981897243	1.660719628	1.371999148	1.545798362	1.32927933	0.884199441	2.514143361	1.658367366	1.851454754	2.465351158	1.462798184	2.768459445	1.206708953	1.328872268	1.745896699	1.283143056
ALDOC	332.948711	159.6101744	423.337721	390.4782615	361.6196232	253.798399	395.8265891	466.3505676	402.8182659	431.9990416	363.4853405	327.4670106	201.9618918	435.820222	496.1213356	399.2849852	411.3662102
AKR1B1	28.27107694	14.95341546	23.787804	32.4210074	24.82328269	31.88986362	31.23037767	31.49955661	29.53578714	28.66750331	35.80926619	33.00297978	17.91050243	31.08332335	29.37630959	29.95724343	31.8458199
ALK	2.380472388	3.092070323	2.778690252	2.653916764	4.515946597	2.850935688	2.742813941	2.685080151	2.414248464	2.637398162	3.081641588	2.156158412	3.552284296	2.504519951	2.796278221	2.672156483	2.364829803
ALOX12	2.442601954	2.414221745	3.40561574	2.478595181	5.392487108	0.936810722	1.541233667	1.273259238	2.001788934	2.785929689	2.983155163	3.053307657	5.862901662	2.127616853	1.740620674	1.700504613	1.879517475
ALOX5	3.307156282	9.691358665	2.841679411	3.233550101	5.016900661	10.85045807	0.913488547	3.367671211	2.002816889	2.803967737	2.976132727	5.572746814	5.384346131	4.213320677	4.669810081	4.16066476	6.126096767
ALOX5AP	10.93839804	2.65599107	3.694815825	7.663628916	13.94140138	52.9034729	2.51130872	5.165602295	5.000852487	8.158662972	11.97461539	15.0952227	9.157705767	7.404665315	5.177525924	11.96224067	12.95783411
ALOX12B	0.570527955	0.741384558	0.576081875	0.407898308	0.268753912	0.381113003	0.490698884	1.077897756	0.953609105	0.778402113	0.30097154	0.418785907	0.264439829	0.679128811	0.506508453	0.975093385	0.333956606
ANXA8L2	0.037718327	0.059104772	0.0	0.038540481	0.0	0.052840258	0.0	0.0	0.0	0.028368407	0.0	0.0	0.0	0.018831864	0.06460791	0.007584053	0.0
ALOX12P2	4.883973443	9.886720066	8.011195169	7.954369702	7.173376543	2.742388844	4.739240192	3.999676554	6.238564609	4.889654674	7.325202261	5.841160898	8.760212434	5.36593334	4.711908207	4.698229798	5.918858563
ALOX15	0.036569681	0.086132251	0.203950189	0.126369684	0.399656634	0.246409906	0.032576115	0.147809549	0.113145173	0.062011104	0.312638429	0.10479221	0.532514232	0.246989834	0.172611759	0.187885614	0.238758552
ALOX15B	0.728374636	0.496602069	0.694844316	1.221682964	1.440156768	1.679003322	0.250426767	1.532251395	0.276753329	0.801733391	1.604174998	1.098522701	1.094984783	0.215763445	0.509940403	0.915275284	1.401609393
ALPI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALPL	2.915503785	1.872780165	6.730944556	6.338530524	11.83914603	6.330388946	4.137792718	3.83174937	2.245351456	3.809517049	5.468843538	5.99851339	11.47246772	5.810377655	5.654036973	6.537581567	4.795814468
ALPP	0.034194367	0.040268847	0.023837874	0.026258129	0.0	0.014400301	0.020306796	0.01535654	0.0	0.096638817	0.0	0.013997947	0.038301983	0.0	0.014672735	0.010334227	0.066975132
ALPPL2	0.0	0.046466537	0.055013418	0.03029946	0.080852379	0.03323324	0.035148257	0.070880126	0.0	0.089209829	0.0	0.064609363	0.022098479	0.088830545	0.067723936	0.047698981	0.103044172
ALX3	1.365449552	2.196314131	2.135957359	1.560022441	2.274770932	1.82327492	1.127336339	1.226434788	1.682989795	1.505944007	1.828181101	1.281531954	2.350168725	1.674487837	1.400471883	1.368844584	1.348097339
AMBN	0.0	0.0	0.0	0.05727057	0.0	0.062815859	0.0	0.0	0.02563862	0.084310047	0.0	0.020353581	0.0	0.0	0.0	0.015026384	0.0
AMBP	0.177571397	0.0	0.0	0.190901902	0.388122532	0.059824627	0.105453223	0.191391682	0.0366266	0.080295283	0.159797724	0.261688896	0.517145856	0.0799539	0.121912857	0.171730099	0.0
AMD1	60.66236672	12.16634811	37.14665117	51.23531099	48.04390124	56.18474614	48.43360396	49.47026643	64.53228028	55.57972043	62.25142502	59.64510934	29.73050959	52.51675782	47.93153625	52.26199115	50.25587658
AMELX	0.186214847	0.0	0.086543807	0.0	0.25438422	0.0	0.110586255	0.0	0.192047167	0.140339549	0.167576024	0.152459357	0.069528	0.326066725	0.053269615	0.187592936	0.162102906
AMELY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMFR	52.82246343	24.02178383	41.36765186	50.77155056	53.06734341	52.01257492	56.70613003	61.87157596	49.5269959	53.39722691	55.69507523	49.76959377	52.17273301	51.50498439	50.17649521	56.93309455	52.96802254
AMH	0.609796719	2.700147909	1.496375867	0.786689898	2.265843189	0.554697027	0.420077984	0.416262681	0.075467494	0.441186371	0.965818075	1.338010915	2.02182464	0.95183969	1.130382294	0.98780974	1.528811944
AMHR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02967476	0.0	0.0	0.0	0.0
AMPD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMPD2	17.72719149	26.06860484	23.52539049	26.128259	18.19113435	19.4820199	20.61711911	22.6410175	18.54972368	18.89296263	22.82965125	19.15840441	22.0846259	22.18480293	21.99334444	23.42730247	22.3984462
AMPD3	7.508242021	16.10872563	7.591904291	7.132898841	9.317392079	5.625656048	7.256158594	5.474607955	7.714255952	7.923369474	5.281165964	7.435270185	11.52309841	6.702532205	8.230845941	6.440149859	7.196205599
AMPH	64.49918767	37.08030645	55.9683523	65.45586571	15.60904361	62.84617582	53.11350646	70.20808993	57.19698827	57.02993496	58.64097364	43.44388782	20.08739135	51.09736948	45.82315662	67.86422786	45.28843491
BIN1	139.3921727	354.2603543	112.733321	137.4998231	147.0011306	76.03964712	107.2528915	113.7572595	126.911317	110.7348602	117.0010223	155.3721776	135.5464035	145.074467	173.3766356	116.3188721	151.2278042
AMT	4.828322569	10.75739755	11.71718708	7.41541533	9.234219112	3.539137397	5.207756552	6.845043325	4.81804863	7.198987262	5.402019111	6.004414251	10.87512303	7.618852074	7.436167153	7.288194436	7.292997699
AMY1A	12.32600422	10.61771876	19.39398863	13.42597953	10.62449406	1.795849422	13.94049849	12.20193032	13.25656273	17.76771635	9.411057516	15.52816998	5.754675416	13.8977294	15.23111037	11.70942104	10.73881595
AMY1B	0.518975089	0.470129806	0.445282976	0.275902018	0.327212792	0.134496242	0.758647423	0.573709372	0.535229586	0.767200915	0.251477293	0.653691646	0.223583554	0.599167913	0.513902737	0.410209305	0.364895876
AMY1C	5.318607807	2.677343155	7.20681765	5.270389754	3.252238515	1.174204938	8.13951858	6.51132014	6.304084223	8.122418912	3.048954491	6.707901683	1.945966037	5.842592054	7.730709406	5.691169148	4.088878045
AMY2A	3.020489458	2.042019498	4.289327413	2.813416775	1.986702213	0.588898674	4.534224969	2.763217404	4.038082657	3.699103314	1.937946892	4.213191223	1.159102876	3.588930689	3.480231091	3.600697182	2.337229169
AMY2B	9.55585656	8.469883098	10.89876093	7.22133669	9.606032678	10.67212458	10.5626911	9.712725761	10.72574587	11.66141985	8.1207937	10.02837087	4.444140123	9.495989375	11.82305912	10.07218676	10.1740215
ANG	0.929433368	0.700507615	0.88119113	0.685170571	1.472921603	1.690904229	0.640273414	0.50088533	0.998815153	1.310486695	0.616632382	1.156649108	1.041108208	0.94858356	1.437104235	0.988759016	1.116538859
ANGPT1	1.380740006	0.833857661	1.250496796	1.132779205	3.143666892	2.286129784	1.142353455	1.180852402	1.570035083	1.627582112	1.879736137	3.29473284	2.141449079	1.992738395	2.258486096	2.98164377	3.775373178
ANGPT2	7.261750818	1.963071017	2.644723481	4.362506009	11.16311314	4.123253495	1.484907813	1.471421335	2.005680604	1.862763048	3.319177239	2.909952	4.979168321	2.566585549	1.364792843	2.049881827	4.828666335
ANK1	5.442451926	11.69693554	6.763693833	6.494463155	3.252733796	5.906266777	5.488312223	5.898937431	4.47953521	6.359555431	5.952589221	4.520156805	5.750385498	7.159180676	4.868296894	5.32984518	6.72394443
ANK2	240.5219176	195.4909169	209.1106235	247.3701618	134.2258639	228.9900392	251.4954918	254.6274114	232.1287542	225.576917	233.7880795	213.7924345	163.9274553	218.3852591	196.1432088	240.6982757	196.2204163
ANK3	87.95861861	104.4122766	81.22912391	91.82301981	72.15933973	61.3960265	88.19233673	77.13640521	93.58363458	78.68972907	89.20818542	93.12226545	57.50775394	89.7830998	76.40007166	75.01913616	75.81510723
ANPEP	0.54544174	1.190673618	0.890325258	0.633381552	2.326217643	0.90760427	0.15800883	0.215082868	0.15092139	0.556446311	1.077468542	0.642623056	0.819584795	0.249585823	0.536597793	0.385975001	0.712223213
SLC25A4	68.70421653	14.77302577	52.87636697	83.6034338	21.5061643	98.03090595	87.37421592	85.84861767	78.52427787	76.63463112	78.27483144	51.59091685	27.17236401	62.06325345	61.88481808	82.77901607	56.84299127
SLC25A5	42.37097864	15.58153097	40.62850926	49.53125467	35.66527813	38.73879124	48.31404385	49.55209621	47.79952471	42.43628867	50.63910599	43.02421736	23.59808147	50.05932872	41.97245102	41.22470322	37.94725279
SLC25A6	0.0	0.0	0.0	0.117549132	0.0	0.0	0.050503859	0.061107779	0.017541281	0.0	0.061224504	0.027850788	0.190517292	0.051055566	0.525480642	0.174771276	0.0
ANXA1	11.6408014	2.071971088	9.41298784	7.697964461	27.97567372	38.5808424	8.674724157	5.328898069	9.536799417	9.667271729	7.161727501	13.19833695	20.4868328	12.49713354	14.39696595	18.69976203	9.617027753
ANXA2	2.164248992	0.718869285	1.818249276	2.578823935	14.32782552	7.291455239	1.334702544	1.04672046	1.802796767	4.924581215	3.071250994	4.906888067	5.999159262	3.935408481	2.762212726	3.874164235	3.260790413
ANXA3	13.10260592	6.713327985	12.7628985	12.16457529	29.16575512	6.648128282	5.22458483	6.671108387	6.246629933	5.824716391	8.26232528	23.31391618	14.27511277	12.27862193	6.185889592	10.038896	8.409990815
ANXA4	11.48201681	7.577747804	8.873341443	6.529927408	12.54375546	11.98656049	7.598593371	9.513061444	14.8951086	9.212159816	10.80015565	11.17096959	10.28533417	11.08513523	12.03194397	9.07045855	10.24210397
ANXA5	100.9469419	63.60079416	73.40193451	98.53303995	132.2865501	140.001727	69.33681714	63.12265336	83.79070819	86.32446642	89.08548783	111.9180019	116.9119205	105.2709955	116.4607949	76.82175348	105.9631427
ANXA6	157.8695388	95.74709618	131.7302192	184.6170158	54.17162681	168.3181222	215.3210767	208.5297489	191.4828697	181.3521268	159.9269271	118.2144506	62.53343312	144.8315435	134.7177236	177.1422082	121.5398272
ANXA7	66.8483191	38.69879425	60.04257384	67.19856984	47.62250145	65.41473964	71.33701803	78.11874243	82.61803439	78.40722681	60.05261204	65.53316147	44.71367556	74.46596496	72.33643161	70.68162185	61.0030998
ANXA11	38.04779087	26.8205546	36.22734929	38.51864962	21.81668616	37.95202917	35.74786993	36.64332075	31.99069966	31.87602888	27.22137545	29.69295579	39.29028736	38.58524879	41.59208685	42.16107571	31.18389953
ANXA13	0.25957965	0.0	0.0	0.298999946	0.265954761	0.054658493	0.096346847	0.1457201	0.100391169	0.073361412	0.204397826	0.132828246	1.054011488	0.121749182	0.139231394	0.058837653	0.0
AOAH	5.02146862	13.33581813	4.811609516	4.514156258	5.391799199	4.647107722	2.147580127	3.359478422	4.688573842	4.905697952	4.413068557	6.056856509	4.791389927	3.799320717	5.37345504	4.321693917	7.069578574
AOC2	1.181642399	1.435042137	1.261377604	1.502869134	1.437662055	0.855294698	0.723663845	0.497503509	0.990154659	0.814006231	1.578437079	1.07325821	1.840614287	1.094582687	0.617955512	1.33918558	1.542956991
AOX1	1.810173367	0.866752552	0.942976	1.344220947	3.654912009	1.968627937	0.809200604	1.429346647	1.446310355	1.630323601	1.190413933	1.799620101	1.348033993	1.425599525	1.749802994	0.859682818	1.064952875
APAF1	9.026728304	6.224205125	9.434338679	9.11587597	9.652176379	10.52569434	7.908812964	8.057757448	8.864775652	9.693392213	8.974337685	9.229506332	7.485929911	8.731060774	8.892593869	9.344338611	8.581342615
NUDT2	9.407946358	8.691990205	11.74016542	15.00767135	9.727756429	16.28569123	12.65572306	17.92735769	16.93935775	15.80613068	10.1034009	13.66032616	9.431873399	15.52439633	14.49726675	10.77615437	13.84567649
APOF	0.262288408	0.0	0.203165301	0.111896319	0.039811858	0.098184646	0.121149458	0.026176127	0.060111862	0.065890623	0.131130636	0.071580977	0.326439931	0.065610483	0.125052709	0.105691793	0.038054353
APBA1	35.09439368	26.29291792	41.36147729	38.74727709	19.06231688	35.83873885	41.19997364	40.50570688	30.33513566	36.65422145	34.63202146	27.96534753	31.52173258	30.88465257	37.09723547	39.14786561	36.52616549
APBA2	47.58863412	48.89289444	42.88982196	47.03146825	21.59327909	41.3917327	49.21736603	49.7801677	41.28570994	38.85047681	41.79147101	31.76166043	36.74234465	36.93870183	42.20880674	48.96248851	42.72849946
